country,closeness_centrality,indegree_centrality,outdegree_centrality,betweenness_centrality,mean_terms,total_exported,total_imported
Mexico,0.5171740728535578,0.09223300970873785,0.21359223300970873,0.00951787495719643,3.447206602839873,361435497.0,81261975.0
Samoa,0.0,0.009708737864077669,0.0,0.0,,,157074.0
Congo,0.0,0.02427184466019417,0.0,0.0,,,264890.0
Niger,0.0048543689320388345,0.009708737864077669,0.0048543689320388345,7.893282816323309e-06,0.134,201.0,434557.0
Costa Rica,0.5014624554504117,0.058252427184466014,0.17961165048543687,0.0013785300453159808,3.475339896948391,261841422.0,22827140.0
Gibraltar,0.0,0.019417475728155338,0.0,0.0,,,271865.0
Germany,0.532466854577722,0.3252427184466019,0.2524271844660194,0.07136190402153912,4.050500672113765,1027643141.0,2836338208.0
State of Palestine,0.0,0.009708737864077669,0.0,0.0,,,19773.0
Netherlands,0.47500640264487437,0.22815533980582522,0.17961165048543687,0.017303962824658986,6.896834187331385,43609206.0,580476446.0
Togo,0.39301124980736635,0.014563106796116504,0.029126213592233007,0.0002891912761093207,2.097510988506339,15328187.0,60300.0
"Other Asia, nes",0.41266181229773463,0.1553398058252427,0.04854368932038834,0.00400036589895313,5.242478906543698,770392.0,44116196.0
Kiribati,0.0,0.0048543689320388345,0.0,0.0,,,7905.0
Australia,0.4693783646988451,0.2087378640776699,0.14563106796116504,0.028261901405178112,12.312971942299876,2371576.0,170279609.0
Eritrea,0.0,0.0048543689320388345,0.0,0.0,,,152032.0
Libya,0.0,0.04854368932038834,0.0,0.0,,,9713693.0
Free Zones,0.3444829041789785,0.014563106796116504,0.0048543689320388345,0.000166263237498754,,,2453103.0
Bolivia (Plurinational State of),0.434380855050247,0.0048543689320388345,0.08737864077669902,0.002758795123960197,3.8426611781962015,15324646.0,14.0
Sri Lanka,0.41094952262015066,0.02427184466019417,0.04854368932038834,8.535598385117463e-05,6.324981661249036,277858.0,124848.0
Mauritania,0.0,0.02427184466019417,0.0,0.0,,,178436.0
Bhutan,0.0,0.0048543689320388345,0.0,0.0,,,119.0
